org:group,resource country,organization country,org:resource,organization involved,org:role,concept:name,impact,product,lifecycle:transition,time:timestamp,case:concept:name
D5,Belgium,be,Katia,Org line C,A2_1,Accepted,Low,PROD328,Assigned,2012-05-04 14:39:10+00:00,1-739474674
D5,Belgium,be,Jan,Org line C,A2_1,Accepted,Low,PROD328,In Progress,2012-05-04 16:09:58+00:00,1-739474674
D5,Belgium,be,Jan,Org line C,A2_1,Accepted,Low,PROD328,Wait,2012-05-04 16:36:55+00:00,1-739474674
D5,Belgium,be,Jan,Org line C,A2_1,Completed,Low,PROD328,Resolved,2012-05-08 12:07:49+00:00,1-739474674
D5,0,be,Siebel,Org line C,A2_1,Completed,Low,PROD328,Closed,2012-05-09 01:08:48+00:00,1-739474674
G96,Brazil,br,Felippe,Org line C,V3_2,Accepted,Low,PROD424,In Progress,2012-05-03 14:19:00+00:00,1-739474698
G96,Brazil,br,Felippe,Org line C,V3_2,Accepted,Low,PROD424,In Progress,2012-05-03 14:19:28+00:00,1-739474698
G96,Brazil,br,Felippe,Org line C,V3_2,Accepted,Low,PROD424,In Progress,2012-05-03 14:21:27+00:00,1-739474698
S6,Brazil,br,Felippe,Org line B,V3_2,Queued,Low,PROD424,Awaiting Assignment,2012-05-03 14:21:35+00:00,1-739474698
S6,Brazil,br,Dauri,Org line B,V3_2,Accepted,Low,PROD424,In Progress,2012-05-03 14:25:11+00:00,1-739474698
S9 2nd,Brazil,br,Dauri,Org line B,V3_2,Queued,Low,PROD424,Awaiting Assignment,2012-05-03 15:30:57+00:00,1-739474698
S9 2nd,Brazil,br,Eduardo,Org line B,V3_2,Accepted,Low,PROD424,In Progress,2012-05-03 18:23:41+00:00,1-739474698
S9 2nd,Brazil,br,Eduardo,Org line B,V3_2,Accepted,Low,PROD424,Wait,2012-05-03 19:18:02+00:00,1-739474698
S9 2nd,Brazil,br,Eduardo,Org line B,V3_2,Accepted,Low,PROD424,Wait - Vendor,2012-05-03 19:50:13+00:00,1-739474698
S6,Brazil,br,Eduardo,Org line B,V3_2,Queued,Low,PROD424,Awaiting Assignment,2012-05-07 19:51:10+00:00,1-739474698
S6,Brazil,br,Dauri,Org line B,V3_2,Accepted,Low,PROD424,In Progress,2012-05-07 20:02:23+00:00,1-739474698
S6,Brazil,br,Dauri,Org line B,V3_2,Completed,Low,PROD424,Resolved,2012-05-08 22:52:40+00:00,1-739474698
S6,0,br,Siebel,Org line B,V3_2,Completed,Low,PROD424,Closed,2012-05-09 01:08:49+00:00,1-739474698
D8,POLAND,pl,Olga,Org line A2,A2_1,Accepted,Medium,PROD776,In Progress,2012-05-03 14:02:14+00:00,1-739476056
D8,POLAND,pl,Olga,Org line A2,A2_1,Accepted,Medium,PROD776,In Progress,2012-05-03 14:02:24+00:00,1-739476056
D8,POLAND,pl,Olga,Org line A2,A2_1,Accepted,Medium,PROD776,In Progress,2012-05-03 14:08:33+00:00,1-739476056
N14 2nd,POLAND,pl,Olga,Org line A2,A2_1,Queued,Medium,PROD776,Awaiting Assignment,2012-05-03 14:08:47+00:00,1-739476056
N14 2nd,POLAND,pl,Paulina,Org line A2,A2_1,Accepted,Medium,PROD776,In Progress,2012-05-04 09:37:26+00:00,1-739476056
N14 2nd,POLAND,pl,Paulina,Org line A2,A2_1,Accepted,Medium,PROD776,Assigned,2012-05-04 10:03:14+00:00,1-739476056
N14 2nd,POLAND,pl,Karol,Org line A2,A2_1,Accepted,Medium,PROD776,In Progress,2012-05-04 10:04:13+00:00,1-739476056
N14 2nd,POLAND,pl,Karol,Org line A2,A2_1,Accepted,Medium,PROD776,Wait - Customer,2012-05-04 11:21:37+00:00,1-739476056
D8,POLAND,pl,Karol,Org line A2,A2_1,Queued,Medium,PROD776,Awaiting Assignment,2012-05-07 12:32:24+00:00,1-739476056
D8,POLAND,pl,Olga,Org line A2,A2_1,Accepted,Medium,PROD776,In Progress,2012-05-07 14:21:42+00:00,1-739476056
D8,POLAND,pl,Olga,Org line A2,A2_1,Completed,Medium,PROD776,Resolved,2012-05-07 14:25:21+00:00,1-739476056
D8,POLAND,pl,Olga,Org line A2,A2_1,Completed,Medium,PROD776,Closed,2012-05-07 14:25:26+00:00,1-739476056
S42,Sweden,se,Andreas,Org line C,V3_2,Accepted,Medium,PROD815,In Progress,2012-05-03 14:25:46+00:00,1-739476187
S42,Sweden,se,Andreas,Org line C,V3_2,Accepted,Medium,PROD815,In Progress,2012-05-03 14:26:36+00:00,1-739476187
S42,Sweden,se,Andreas,Org line C,V3_2,Accepted,Medium,PROD815,Wait - User,2012-05-03 14:30:20+00:00,1-739476187
S42,Sweden,se,Andreas,Org line C,V3_2,Queued,Medium,PROD815,Awaiting Assignment,2012-05-03 14:30:23+00:00,1-739476187
S42,Sweden,se,Therese,Org line C,V3_2,Accepted,Medium,PROD815,In Progress,2012-05-03 14:55:56+00:00,1-739476187
S42,Sweden,se,Therese,Org line C,V3_2,Accepted,Medium,PROD815,Wait - User,2012-05-03 14:55:57+00:00,1-739476187
S42,Sweden,se,Therese,Org line C,V3_2,Accepted,Medium,PROD815,In Progress,2012-05-07 11:02:58+00:00,1-739476187
S42,Sweden,se,Therese,Org line C,V3_2,Accepted,Medium,PROD815,Wait - User,2012-05-07 11:04:19+00:00,1-739476187
S42,Sweden,se,Pontus,Org line C,V3_2,Accepted,Medium,PROD815,In Progress,2012-05-07 11:29:11+00:00,1-739476187
S42,Sweden,se,Pontus,Org line C,V3_2,Completed,Medium,PROD815,Resolved,2012-05-07 11:30:46+00:00,1-739476187
S42,0,se,Siebel,Org line C,V3_2,Completed,Medium,PROD815,Closed,2012-05-15 01:20:27+00:00,1-739476187
N38,USA,us,Ryan,Org line C,V3_2,Accepted,Medium,PROD253,In Progress,2012-05-03 14:14:47+00:00,1-739476198
N38,USA,us,Ryan,Org line C,V3_2,Accepted,Medium,PROD253,In Progress,2012-05-03 14:16:55+00:00,1-739476198
N43,USA,us,Ryan,Org line C,V3_2,Queued,Medium,PROD253,Awaiting Assignment,2012-05-03 14:17:03+00:00,1-739476198
N43,USA,us,Ronald,Org line C,V3_2,Accepted,Medium,PROD253,In Progress,2012-05-03 14:40:50+00:00,1-739476198
N43,USA,us,Ronald,Org line C,V3_2,Completed,Medium,PROD253,Resolved,2012-05-03 15:03:01+00:00,1-739476198
N43,0,us,Siebel,Org line C,V3_2,Completed,Medium,PROD253,Closed,2012-05-04 01:03:05+00:00,1-739476198
S42,Sweden,se,Joakim,Org line C,V3_2,Accepted,Medium,PROD660,In Progress,2012-05-03 14:00:43+00:00,1-739478911
S42,Sweden,se,Joakim,Org line C,V3_2,Accepted,Medium,PROD660,In Progress,2012-05-03 14:01:32+00:00,1-739478911
S42,Sweden,se,Joakim,Org line C,V3_2,Completed,Medium,PROD660,In Call,2012-05-03 14:09:09+00:00,1-739478911
G96,Brazil,pl,Davi,Org line C,V3_2,Accepted,Low,PROD424,In Progress,2012-05-03 14:16:04+00:00,1-739479080
G96,Brazil,pl,Davi,Org line C,V3_2,Accepted,Low,PROD424,In Progress,2012-05-03 14:17:44+00:00,1-739479080
G96,Brazil,pl,Davi,Org line C,V3_2,Completed,Low,PROD424,In Call,2012-05-03 14:23:19+00:00,1-739479080
S37,Sweden,se,Josef,Org line C,V3_2,Accepted,Medium,PROD267,In Progress,2012-05-03 14:16:42+00:00,1-739479240
S37,Sweden,se,Josef,Org line C,V3_2,Accepted,Medium,PROD267,In Progress,2012-05-03 14:18:26+00:00,1-739479240
S39,Sweden,se,Josef,Org line C,V3_2,Queued,Medium,PROD267,Awaiting Assignment,2012-05-03 14:18:40+00:00,1-739479240
S39,Sweden,se,Jens,Org line C,V3_2,Accepted,Medium,PROD267,In Progress,2012-05-03 14:38:06+00:00,1-739479240
S39,Sweden,se,Jens,Org line C,V3_2,Completed,Medium,PROD267,Resolved,2012-05-04 08:17:09+00:00,1-739479240
S39,0,se,Siebel,Org line C,V3_2,Completed,Medium,PROD267,Closed,2012-05-12 01:16:52+00:00,1-739479240
G51 2nd,Brazil,se,Aline,Org line G4,,Accepted,Medium,PROD54,In Progress,2012-05-03 15:10:03+00:00,1-739479242
G51 2nd,Brazil,se,Aline,Org line G4,,Accepted,Medium,PROD54,In Progress,2012-05-03 15:10:09+00:00,1-739479242
G51 2nd,Brazil,se,Aline,Org line G4,,Completed,Medium,PROD54,Resolved,2012-05-03 15:10:26+00:00,1-739479242
G51 2nd,0,se,Siebel,Org line G4,,Completed,Medium,PROD54,Closed,2012-05-11 01:17:23+00:00,1-739479242
G96,Brazil,pl,Davi,Org line C,V3_2,Accepted,Low,PROD104,In Progress,2012-05-03 14:26:41+00:00,1-739479487
G96,Brazil,pl,Davi,Org line C,V3_2,Accepted,Low,PROD104,In Progress,2012-05-03 14:31:15+00:00,1-739479487
G96,Brazil,pl,Davi,Org line C,V3_2,Completed,Low,PROD104,In Call,2012-05-03 17:59:44+00:00,1-739479487
S37,Sweden,se,Josef,Org line C,V3_2,Accepted,Medium,PROD240,In Progress,2012-05-03 14:42:35+00:00,1-739479699
S37,Sweden,se,Josef,Org line C,V3_2,Accepted,Medium,PROD240,In Progress,2012-05-03 14:44:44+00:00,1-739479699
G49,Sweden,se,Josef,Org line C,V3_2,Queued,Medium,PROD240,Awaiting Assignment,2012-05-03 14:46:07+00:00,1-739479699
G49,Sweden,se,Josef,Org line C,V3_2,Accepted,Medium,PROD240,In Progress,2012-05-03 14:46:09+00:00,1-739479699
S21 2nd,Sweden,se,Josef,Org line A2,A2_3,Queued,Medium,PROD240,Awaiting Assignment,2012-05-03 14:46:54+00:00,1-739479699
S21 2nd,Sweden,se,Kristina,Org line A2,A2_3,Accepted,Medium,PROD240,In Progress,2012-05-03 15:00:51+00:00,1-739479699
S21 2nd,Sweden,se,Kristina,Org line A2,A2_3,Completed,Medium,PROD240,Resolved,2012-05-03 16:03:57+00:00,1-739479699
S21 2nd,0,se,Siebel,Org line A2,A2_3,Completed,Medium,PROD240,Closed,2012-05-11 01:17:30+00:00,1-739479699
G106 2nd,Sweden,se,Roger,Org line C,,Accepted,Medium,PROD463,In Progress,2012-05-03 14:33:14+00:00,1-739479711
G106 2nd,Sweden,se,Roger,Org line C,,Accepted,Medium,PROD463,In Progress,2012-05-03 14:33:59+00:00,1-739479711
G43 2nd,Sweden,se,Roger,Org line A2,A2_3,Queued,Medium,PROD463,Awaiting Assignment,2012-05-03 14:38:04+00:00,1-739479711
G43 2nd,Sweden,se,Ola,Org line A2,A2_3,Accepted,Medium,PROD463,In Progress,2012-05-03 15:46:58+00:00,1-739479711
G43 2nd,Sweden,se,Ola,Org line A2,A2_3,Accepted,Medium,PROD463,Wait - User,2012-05-03 17:35:19+00:00,1-739479711
G43 2nd,Sweden,se,Ola,Org line A2,A2_3,Completed,Medium,PROD463,Resolved,2012-05-04 09:21:00+00:00,1-739479711
G43 2nd,0,se,Siebel,Org line A2,A2_3,Completed,Medium,PROD463,Closed,2012-05-12 01:16:50+00:00,1-739479711
S1 2nd,Sweden,be,Patrik,Org line F,,Accepted,Medium,PROD821,In Progress,2012-05-03 14:17:18+00:00,1-739480291
S1 2nd,Sweden,be,Patrik,Org line F,,Accepted,Medium,PROD821,In Progress,2012-05-03 14:19:28+00:00,1-739480291
G55 2nd,Sweden,be,Patrik,Org line C,E_1,Queued,Medium,PROD821,Awaiting Assignment,2012-05-03 14:24:00+00:00,1-739480291
G55 2nd,INDIA,be,Sonal,Org line C,E_1,Accepted,Medium,PROD821,In Progress,2012-05-03 15:23:40+00:00,1-739480291
S1 2nd,INDIA,be,Sonal,Org line F,,Queued,Medium,PROD821,Awaiting Assignment,2012-05-03 15:32:37+00:00,1-739480291
S1 2nd,Sweden,be,Stefan,Org line F,,Accepted,Medium,PROD821,In Progress,2012-05-03 17:25:49+00:00,1-739480291
S1 2nd,Sweden,be,Stefan,Org line F,,Accepted,Medium,PROD821,Assigned,2012-05-03 17:26:07+00:00,1-739480291
G55 2nd,INDIA,be,Sonal,Org line C,E_1,Accepted,Medium,PROD821,In Progress,2012-05-04 12:36:05+00:00,1-739480291
G55 2nd,INDIA,be,Sonal,Org line C,E_1,Accepted,Medium,PROD821,Assigned,2012-05-04 12:36:29+00:00,1-739480291
G55 2nd,Sweden,be,Holger,Org line C,E_1,Accepted,Medium,PROD821,In Progress,2012-05-07 15:04:32+00:00,1-739480291
G55 2nd,Sweden,be,Holger,Org line C,E_1,Completed,Medium,PROD821,Resolved,2012-05-07 15:06:21+00:00,1-739480291
G55 2nd,0,be,Siebel,Org line C,E_1,Completed,Medium,PROD821,Closed,2012-05-15 01:20:28+00:00,1-739480291
D5,Belgium,be,Zoi,Org line C,A2_1,Accepted,Medium,PROD236,In Progress,2012-05-03 15:04:08+00:00,1-739480593
D5,Belgium,be,Zoi,Org line C,A2_1,Accepted,Medium,PROD236,In Progress,2012-05-03 15:04:35+00:00,1-739480593
D4,Belgium,be,Zoi,Org line A2,A2_1,Queued,Medium,PROD236,Awaiting Assignment,2012-05-03 15:14:29+00:00,1-739480593
D4,Brazil,be,Paulo,Org line A2,A2_1,Accepted,Medium,PROD236,In Progress,2012-05-03 21:39:28+00:00,1-739480593
D5,Brazil,be,Paulo,Org line C,A2_1,Queued,Medium,PROD236,Awaiting Assignment,2012-05-03 21:43:42+00:00,1-739480593
D5,Belgium,be,Brecht,Org line C,A2_1,Accepted,Medium,PROD236,In Progress,2012-05-04 09:44:17+00:00,1-739480593
D5,Belgium,be,Brecht,Org line C,A2_1,Accepted,Medium,PROD236,Assigned,2012-05-04 09:44:23+00:00,1-739480593
D5,Belgium,be,Zoi,Org line C,A2_1,Accepted,Medium,PROD236,In Progress,2012-05-04 11:30:19+00:00,1-739480593
D5,Belgium,be,Zoi,Org line C,A2_1,Completed,Medium,PROD236,Resolved,2012-05-04 11:31:19+00:00,1-739480593
D5,0,be,Siebel,Org line C,A2_1,Completed,Medium,PROD236,Closed,2012-05-05 01:04:16+00:00,1-739480593
D5,Belgium,be,Zoi,Org line C,A2_1,Accepted,Medium,PROD793,In Progress,2012-05-03 15:14:45+00:00,1-739480716
D5,Belgium,be,Zoi,Org line C,A2_1,Accepted,Medium,PROD793,In Progress,2012-05-03 15:16:28+00:00,1-739480716
D5,Belgium,be,Zoi,Org line C,A2_1,Accepted,Medium,PROD793,Wait - Implementation,2012-05-03 15:36:19+00:00,1-739480716
D5,Belgium,be,Brecht,Org line C,A2_1,Accepted,Medium,PROD793,In Progress,2012-05-03 17:17:17+00:00,1-739480716
D5,Belgium,be,Brecht,Org line C,A2_1,Accepted,Medium,PROD793,Assigned,2012-05-03 17:22:25+00:00,1-739480716
D5,Belgium,be,Zoi,Org line C,A2_1,Accepted,Medium,PROD793,In Progress,2012-05-04 11:25:08+00:00,1-739480716
D5,Belgium,be,Zoi,Org line C,A2_1,Completed,Medium,PROD793,Resolved,2012-05-04 11:29:03+00:00,1-739480716
D5,0,be,Siebel,Org line C,A2_1,Completed,Medium,PROD793,Closed,2012-05-05 01:04:15+00:00,1-739480716
S42,Sweden,se,Joel,Org line C,V3_2,Accepted,Medium,PROD660,In Progress,2012-05-03 14:27:11+00:00,1-739482563
S42,Sweden,se,Joel,Org line C,V3_2,Accepted,Medium,PROD660,In Progress,2012-05-03 14:28:58+00:00,1-739482563
S43,Sweden,se,Joel,Org line C,V3_2,Queued,Medium,PROD660,Awaiting Assignment,2012-05-03 14:33:28+00:00,1-739482563
S43,Sweden,se,Björn,Org line C,V3_2,Accepted,Medium,PROD660,In Progress,2012-05-03 14:40:24+00:00,1-739482563
S43,Sweden,se,Björn,Org line C,V3_2,Accepted,Medium,PROD660,Assigned,2012-05-03 14:40:33+00:00,1-739482563
S43,Sweden,se,Fredrik,Org line C,V3_2,Accepted,Medium,PROD660,In Progress,2012-05-03 16:41:46+00:00,1-739482563
S43,Sweden,se,Fredrik,Org line C,V3_2,Accepted,Medium,PROD660,Assigned,2012-05-03 16:47:39+00:00,1-739482563
S43,Sweden,se,Marie,Org line C,V3_2,Accepted,Medium,PROD660,In Progress,2012-05-03 17:14:19+00:00,1-739482563
S42,Sweden,se,Marie,Org line C,V3_2,Queued,Medium,PROD660,Awaiting Assignment,2012-05-03 17:14:45+00:00,1-739482563
S42,Sweden,se,Torbjörn,Org line C,V3_2,Accepted,Medium,PROD660,In Progress,2012-05-03 17:21:05+00:00,1-739482563
G140 2nd,Sweden,se,Torbjörn,Org line C,E_10,Queued,Medium,PROD660,Awaiting Assignment,2012-05-03 17:23:38+00:00,1-739482563
G140 2nd,Sweden,se,Peter,Org line C,E_10,Accepted,Medium,PROD660,In Progress,2012-05-03 17:26:16+00:00,1-739482563
G140 2nd,Sweden,se,Peter,Org line C,E_10,Accepted,Medium,PROD660,Assigned,2012-05-03 17:26:22+00:00,1-739482563
G140 2nd,Sweden,se,Niklas,Org line C,E_10,Accepted,Medium,PROD660,In Progress,2012-05-03 17:27:17+00:00,1-739482563
S43,Sweden,se,Niklas,Org line C,V3_2,Queued,Medium,PROD660,Awaiting Assignment,2012-05-03 17:41:14+00:00,1-739482563
S43,Sweden,se,Marie,Org line C,V3_2,Accepted,Medium,PROD660,In Progress,2012-05-03 17:42:11+00:00,1-739482563
S43,Sweden,se,Marie,Org line C,V3_2,Accepted,Medium,PROD660,Assigned,2012-05-03 17:42:25+00:00,1-739482563
S43,Sweden,se,Fredrik,Org line C,V3_2,Accepted,Medium,PROD660,In Progress,2012-05-03 17:44:17+00:00,1-739482563
S43,Sweden,se,Fredrik,Org line C,V3_2,Accepted,Medium,PROD660,Wait - User,2012-05-03 17:44:21+00:00,1-739482563
S43,Sweden,se,Fredrik,Org line C,V3_2,Accepted,Medium,PROD660,Assigned,2012-05-04 15:54:50+00:00,1-739482563
S43,Sweden,se,Marie,Org line C,V3_2,Accepted,Medium,PROD660,In Progress,2012-05-04 16:03:07+00:00,1-739482563
S42,Sweden,se,Marie,Org line C,V3_2,Queued,Medium,PROD660,Awaiting Assignment,2012-05-04 16:04:30+00:00,1-739482563
S42,Sweden,se,Andreas,Org line C,V3_2,Accepted,Medium,PROD660,In Progress,2012-05-04 16:05:17+00:00,1-739482563
G285 2nd,Sweden,se,Andreas,Org line C,E_10,Queued,Medium,PROD660,Awaiting Assignment,2012-05-04 16:06:10+00:00,1-739482563
G285 2nd,Belgium,se,Joram,Org line C,E_10,Accepted,Medium,PROD660,In Progress,2012-05-04 16:39:04+00:00,1-739482563
S42,Belgium,se,Joram,Org line C,V3_2,Queued,Medium,PROD660,Awaiting Assignment,2012-05-04 16:56:57+00:00,1-739482563
S42,Sweden,se,Torbjörn,Org line C,V3_2,Accepted,Medium,PROD660,In Progress,2012-05-04 17:00:15+00:00,1-739482563
G140 2nd,Sweden,se,Torbjörn,Org line C,E_10,Queued,Medium,PROD660,Awaiting Assignment,2012-05-04 17:05:42+00:00,1-739482563
G140 2nd,Sweden,se,Azad,Org line C,E_10,Accepted,Medium,PROD660,In Progress,2012-05-04 17:06:46+00:00,1-739482563
G140 2nd,Sweden,se,Azad,Org line C,E_10,Accepted,Medium,PROD660,Assigned,2012-05-04 17:09:36+00:00,1-739482563
G140 2nd,Sweden,se,Klas,Org line C,E_10,Accepted,Medium,PROD660,In Progress,2012-05-04 17:24:27+00:00,1-739482563
G140 2nd,Sweden,se,Klas,Org line C,E_10,Completed,Medium,PROD660,Resolved,2012-05-04 17:28:13+00:00,1-739482563
G140 2nd,0,se,Siebel,Org line C,E_10,Completed,Medium,PROD660,Closed,2012-05-12 01:16:51+00:00,1-739482563
G96,POLAND,pl,Tadeusz,Org line C,V3_2,Accepted,Low,PROD205,In Progress,2012-05-03 14:05:59+00:00,1-739482574
G96,POLAND,pl,Tadeusz,Org line C,V3_2,Accepted,Low,PROD205,In Progress,2012-05-03 14:47:28+00:00,1-739482574
G96,POLAND,pl,Tadeusz,Org line C,V3_2,Completed,Low,PROD205,In Call,2012-05-03 14:49:01+00:00,1-739482574
G96,INDIA,se,Royal,Org line C,V3_2,Accepted,Low,PROD279,In Progress,2012-05-03 14:16:42+00:00,1-739482638
G96,INDIA,se,Royal,Org line C,V3_2,Accepted,Low,PROD279,In Progress,2012-05-03 14:53:48+00:00,1-739482638
S49,INDIA,se,Royal,Org line C,V3_2,Queued,Low,PROD279,Awaiting Assignment,2012-05-03 14:56:21+00:00,1-739482638
S49,Sweden,se,Fredrik,Org line C,V3_2,Accepted,Low,PROD279,In Progress,2012-05-03 15:22:46+00:00,1-739482638
S49,Sweden,se,Fredrik,Org line C,V3_2,Accepted,Low,PROD279,Wait,2012-05-03 15:22:52+00:00,1-739482638
S49,Sweden,se,Fredrik,Org line C,V3_2,Queued,Low,PROD279,Awaiting Assignment,2012-05-03 15:22:55+00:00,1-739482638
S49,Sweden,se,Åsa,Org line C,V3_2,Accepted,Low,PROD279,In Progress,2012-05-04 10:12:45+00:00,1-739482638
M6,Sweden,se,Åsa,Org line C,V3_2,Queued,Low,PROD279,Awaiting Assignment,2012-05-04 10:13:38+00:00,1-739482638
M6,Sweden,se,Andreas,Org line C,V3_2,Accepted,Low,PROD279,In Progress,2012-05-04 11:59:43+00:00,1-739482638
M6,Sweden,se,Andreas,Org line C,V3_2,Completed,Low,PROD279,Resolved,2012-05-04 12:53:13+00:00,1-739482638
M6,0,se,Siebel,Org line C,V3_2,Completed,Low,PROD279,Closed,2012-05-12 01:16:52+00:00,1-739482638
S42,Sweden,se,Niklas,Org line C,V3_2,Accepted,Medium,PROD544,In Progress,2012-05-03 14:19:32+00:00,1-739482741
S42,Sweden,se,Niklas,Org line C,V3_2,Accepted,Medium,PROD544,In Progress,2012-05-03 14:25:32+00:00,1-739482741
S42,Sweden,se,Niklas,Org line C,V3_2,Completed,Medium,PROD544,Resolved,2012-05-03 14:27:31+00:00,1-739482741
S42,Sweden,se,Anton,Org line C,V3_2,Accepted,Medium,PROD544,In Progress,2012-05-03 17:31:53+00:00,1-739482741
S42,Sweden,se,Anton,Org line C,V3_2,Completed,Medium,PROD544,Resolved,2012-05-03 17:33:24+00:00,1-739482741
S42,0,se,Siebel,Org line C,V3_2,Completed,Medium,PROD544,Closed,2012-05-11 01:17:36+00:00,1-739482741
S42,Sweden,se,Lars,Org line C,V3_2,Accepted,Medium,PROD453,In Progress,2012-05-03 14:20:48+00:00,1-739482751
S42,Sweden,se,Lars,Org line C,V3_2,Accepted,Medium,PROD453,In Progress,2012-05-03 14:24:43+00:00,1-739482751
S42,Sweden,se,Lars,Org line C,V3_2,Queued,Medium,PROD453,Awaiting Assignment,2012-05-03 14:41:43+00:00,1-739482751
S42,Sweden,se,Andreas,Org line C,V3_2,Accepted,Medium,PROD453,In Progress,2012-05-03 14:55:01+00:00,1-739482751
S42,Sweden,se,Andreas,Org line C,V3_2,Accepted,Medium,PROD453,Wait - User,2012-05-03 14:56:15+00:00,1-739482751
S42,Sweden,se,Victor,Org line C,V3_2,Accepted,Medium,PROD453,In Progress,2012-05-03 15:50:57+00:00,1-739482751
S42,Sweden,se,Victor,Org line C,V3_2,Completed,Medium,PROD453,Resolved,2012-05-03 16:16:57+00:00,1-739482751
S42,0,se,Siebel,Org line C,V3_2,Completed,Medium,PROD453,Closed,2012-05-11 01:17:36+00:00,1-739482751
C9,Brazil,br,Sanderson,Org line C,V3_2,Accepted,Low,PROD275,In Progress,2012-05-03 18:48:09+00:00,1-739482822
C9,Brazil,br,Sanderson,Org line C,V3_2,Accepted,Low,PROD275,In Progress,2012-05-03 18:49:47+00:00,1-739482822
C9,Brazil,br,Felipe,Org line C,V3_2,Accepted,Low,PROD275,In Progress,2012-05-03 19:45:52+00:00,1-739482822
C9,Brazil,br,Felipe,Org line C,V3_2,Completed,Low,PROD275,Resolved,2012-05-03 19:47:46+00:00,1-739482822
C9,0,br,Siebel,Org line C,V3_2,Completed,Low,PROD275,Closed,2012-05-04 01:02:34+00:00,1-739482822
G96,INDIA,pl,Sudhir,Org line C,V3_2,Accepted,Low,PROD454,In Progress,2012-05-03 14:57:55+00:00,1-739483315
G96,INDIA,pl,Sudhir,Org line C,V3_2,Accepted,Low,PROD454,In Progress,2012-05-03 15:38:24+00:00,1-739483315
G96,INDIA,pl,Sudhir,Org line C,V3_2,Completed,Low,PROD454,In Call,2012-05-03 15:39:06+00:00,1-739483315
D2,Belgium,be,Sarah,Org line C,A2_1,Accepted,Medium,PROD236,In Progress,2012-05-03 14:51:37+00:00,1-739483413
D2,Belgium,be,Sarah,Org line C,A2_1,Accepted,Medium,PROD236,In Progress,2012-05-03 14:52:39+00:00,1-739483413
D4,Belgium,be,Sarah,Org line A2,A2_1,Queued,Medium,PROD236,Awaiting Assignment,2012-05-03 16:06:57+00:00,1-739483413
D4,Brazil,be,Paulo,Org line A2,A2_1,Accepted,Medium,PROD236,In Progress,2012-05-03 22:14:31+00:00,1-739483413
G42 3rd,Brazil,be,Paulo,Org line A2,A2_1,Queued,Medium,PROD236,Awaiting Assignment,2012-05-03 22:15:28+00:00,1-739483413
G42 3rd,POLAND,be,Hanna,Org line A2,A2_1,Accepted,Medium,PROD236,In Progress,2012-05-04 17:49:41+00:00,1-739483413
G42 3rd,POLAND,be,Hanna,Org line A2,A2_1,Accepted,Medium,PROD236,Wait - Implementation,2012-05-04 17:49:56+00:00,1-739483413
D4,POLAND,be,Hanna,Org line A2,A2_1,Queued,Medium,PROD236,Awaiting Assignment,2012-05-10 17:29:23+00:00,1-739483413
D4,Brazil,be,Isaide,Org line A2,A2_1,Accepted,Medium,PROD236,In Progress,2012-05-10 18:40:10+00:00,1-739483413
D2,Brazil,be,Isaide,Org line C,A2_1,Queued,Medium,PROD236,Awaiting Assignment,2012-05-10 18:40:33+00:00,1-739483413
D2,Belgium,be,Sarah,Org line C,A2_1,Accepted,Medium,PROD236,In Progress,2012-05-10 18:53:43+00:00,1-739483413
D2,Belgium,be,Sarah,Org line C,A2_1,Accepted,Medium,PROD236,Wait,2012-05-10 18:54:09+00:00,1-739483413
D2,Belgium,be,Sarah,Org line C,A2_1,Completed,Medium,PROD236,Resolved,2012-05-11 17:42:35+00:00,1-739483413
D2,0,be,Siebel,Org line C,A2_1,Completed,Medium,PROD236,Closed,2012-05-12 01:16:49+00:00,1-739483413
N36,USA,us,Tracy,Org line C,V3_2,Accepted,Medium,PROD566,In Progress,2012-05-03 15:04:21+00:00,1-739483599
N36,USA,us,Tracy,Org line C,V3_2,Accepted,Medium,PROD566,In Progress,2012-05-03 15:05:55+00:00,1-739483599
N36,USA,us,Tracy,Org line C,V3_2,Completed,Medium,PROD566,In Call,2012-05-03 15:26:08+00:00,1-739483599
G96,INDIA,pl,Noel,Org line C,V3_2,Accepted,Low,PROD491,In Progress,2012-05-03 15:04:12+00:00,1-739483614
G96,INDIA,pl,Noel,Org line C,V3_2,Accepted,Low,PROD491,In Progress,2012-05-03 15:04:52+00:00,1-739483614
G96,INDIA,pl,Noel,Org line C,V3_2,Completed,Low,PROD491,In Call,2012-05-03 15:08:09+00:00,1-739483614
G63 2nd,Sweden,in,Daniel,Org line A2,A2_2,Accepted,Medium,PROD365,Assigned,2012-05-03 15:14:16+00:00,1-739483695
G63 2nd,POLAND,in,Blazej,Org line A2,A2_2,Accepted,Medium,PROD365,Assigned,2012-05-14 17:02:03+00:00,1-739483695
G63 2nd,POLAND,in,Blazej,Org line A2,A2_2,Completed,Medium,PROD365,Resolved,2012-05-15 13:56:48+00:00,1-739483695
